ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,foldChange,log10padj
WBGene00003219,485.3094314,-0.131687349,0.178090592,0.546781863,0.459635613,0.632757705,0.912763275,0.198762558
WBGene00003220,1874.915651,0.118596348,0.095738243,1.534250057,0.215475706,0.39275107,1.085678051,0.405882623
WBGene00003221,1824.567859,0.141958017,0.096712592,2.15345228,0.142249719,0.302259193,1.10340163,0.519620482
WBGene00003222,2527.388201,0.009051011,0.122289045,0.005478673,0.940996017,0.967085705,1.006293403,0.014535036
WBGene00003224,1866.253699,0.24948821,0.090626254,7.573877833,0.005922024,0.032168141,1.188785323,1.492574043
WBGene00003225,1889.675958,-0.09178947,0.151966078,0.364730801,0.545890537,0.705641552,0.938358119,0.151415853
WBGene00003228,7269.03379,-0.057334047,0.135197174,0.179834087,0.671515862,0.796241027,0.96103838,0.098955449
WBGene00003229,9937.336391,-0.247559791,0.12364482,4.003992602,0.045392616,0.142255934,0.842319931,0.846929609
WBGene00003230,17245.81138,-0.231727803,0.126844824,3.3338991,0.067865809,0.186366334,0.851614369,0.729632537
WBGene00003231,8475.717588,-0.287362081,0.115343364,6.197077004,0.012796147,0.057535455,0.819398933,1.240064448
WBGene00003232,19.07886831,-0.035369867,0.685347933,0.00270226,0.958542027,0.976287101,0.975781566,0.010422449
WBGene00003233,124.7825334,0.564150851,0.29985271,3.523743143,0.060495676,0.172619123,1.47851702,0.762911095
WBGene00003234,197.6374129,0.380688403,0.208351881,3.330096734,0.068022874,0.18661477,1.301962957,0.729053987
WBGene00003235,439.8645727,-0.99725342,0.160435212,38.10964561,6.69E-10,2.82E-08,0.500952799,7.550007776
WBGene00003236,395.8937082,0.20149109,0.149903815,1.807372677,0.178823724,0.349206544,1.1498862,0.456917626
WBGene00003237,11.53458346,1.653856718,0.933192328,3.060589876,0.080212545,0.207878275,3.146737245,0.682190895
WBGene00003238,244.1666558,0.650340268,0.19676323,10.86737984,0.000978729,0.007589866,1.569538337,2.119765914
WBGene00003239,451.9666072,0.17932283,0.231574861,0.599543694,0.43875218,0.613974062,1.132352259,0.211849976
WBGene00003241,2880.278934,-0.174050966,0.129662342,1.801087388,0.179581091,0.349996069,0.886350386,0.455936833
WBGene00003242,3608.199707,-0.247416563,0.212725381,1.351040183,0.245096353,0.426506573,0.842403559,0.370074271
WBGene00003243,428.6784597,0.584161096,0.359214023,2.628152995,0.104983775,0.247644868,1.499166995,0.606170667
WBGene00003245,108.6483914,1.002012924,0.487134101,4.159171643,0.041409651,0.133496627,2.002792453,0.874529708
WBGene00003246,1034.149451,0.012725016,0.094438923,0.018245026,0.892553249,0.940179646,1.008859323,0.026789155
WBGene00003247,726.5310335,0.080342556,0.16416286,0.239486484,0.62457725,0.762025604,1.057269051,0.118030436
WBGene00003248,63.29672324,-0.423925378,0.442032212,0.917008263,0.338261733,0.521580105,0.745393747,0.282678983
WBGene00003249,86.2004881,0.81561418,0.300002194,7.339426418,0.006745836,0.035487308,1.760047275,1.449926942
WBGene00003252,22.7988797,0.919892915,0.640249865,2.047904372,0.152415859,0.316932977,1.891974855,0.499032571
WBGene00003253,3664.296273,-0.138440496,0.108730915,1.620597968,0.20300843,0.37759632,0.908500683,0.422972246
WBGene00003254,283.7513086,0.071610271,0.17739012,0.162995654,0.686413334,0.806488427,1.050888984,0.09340186
